observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
33004.8719249473,109864.75416014364,43636.36363636363,4817.844128440118,249.64622437437748,330755.0,1.0
12225.538342598242,109919.59994192436,7933.884297520661,4236.808263296854,249.65129658207013,330755.0,0.9995
26962.8223068058,107398.32221967312,23801.652892561993,5682.447136495013,249.41812560988376,332049.0,0.9990000000000001
8112.268656088585,109217.31540299232,1983.4710743801647,4309.804398389202,249.5863484142229,333378.0,0.9985
5657.419642074373,102998.24234621589,6148.760330578512,5727.732368272275,249.01120062389862,334657.0,0.998
2513.5040100950832,94711.76595531381,5950.413223140496,4849.567177856694,248.19193799081953,335987.0,0.9975
1586.5948077571716,84883.87831256069,6148.760330578512,5265.722119931778,247.15282011098031,337277.0,0.997
5564.776084226902,79556.99648170268,6148.760330578512,4742.897584506396,246.5415817529353,338549.0,0.9965
9809.188520840184,78920.13180363609,5950.413223140496,4495.639975766272,246.46666531039125,339882.0,0.996
7434.672239040936,78009.59913195523,3689.256198347107,4655.948712374698,246.35955642065116,341207.0,0.9955
60045.29771150481,109181.69337578892,23801.652892561993,5071.550575109105,249.58305404381665,342496.0,0.995
13700.184225528734,107701.6303942477,9917.355371900827,5262.8918351691245,249.4461759358409,343765.0,0.9945
21549.06844766681,108741.99858929405,15867.768595041323,4640.9316575791,249.54239051043132,345070.0,0.9940000000000001
61148.709001844276,109166.71887829086,55537.19008264461,5186.7986302029685,249.58166918323232,346402.0,0.9935
33863.95259607381,106876.07326653793,29752.06611570249,6402.53209212428,249.36982736211397,347681.0,0.993
10064.176962755995,107615.63609404613,3966.9421487603295,5357.6719864874685,249.43822307352687,348991.0,0.9925
3763.457121138948,100409.14331915072,6148.760330578512,4821.189565455841,248.75625825268924,350312.0,0.992
-578.3705761613628,89375.82329819941,5950.413223140496,4504.536221649441,247.6356172934436,351597.0,0.9915
50589.16821528308,120132.69772817148,11900.826446280991,7931.467339030028,250.55432613095897,352853.0,0.991
3645.4101471160775,113035.36433905258,6148.760330578512,4593.983205656467,249.93944643845856,354182.0,0.9905
-1464.9518263397015,100495.70720748568,5950.413223140496,5124.2920820867,248.7648323303769,355458.0,0.99
5247.270852683751,97079.317482604,3689.256198347107,4974.404379218342,248.42644190596317,356752.0,0.9895
16877.932917937393,104323.39434932546,3570.2479338842977,6063.6081173316015,249.1337523674582,358008.0,0.9890000000000001
70018.90240581268,109524.6780290032,59504.132231404925,5313.486494730175,249.61477370100837,359313.0,0.9885
49052.524418271096,108165.64292058449,45619.8347107438,4791.724815946074,249.4890884047521,360616.0,0.988
74877.36522245673,122376.84417902285,55537.19008264461,5128.9738813740005,250.74765370253468,361944.0,0.9875
113599.84700748384,163782.3030223317,67438.01652892558,4756.371635249655,253.94297706350585,363195.0,0.987
88431.92633294963,173260.87636584806,73388.42975206609,5564.923237367331,254.6133596532737,364521.0,0.9865
974.2581315097217,121686.6480417972,47603.305785123965,4945.18067043665,250.6881950415056,365782.0,0.986
4224.269278155733,114775.99384920386,5950.413223140496,5184.510247608549,250.0928595666096,367058.0,0.9855
2235.520748722543,105695.76855624537,6148.760330578512,5166.9857111025485,249.2606712805184,368353.0,0.985
-1559.3065176893756,90873.50790763948,6148.760330578512,7114.193800337971,247.79658941397673,369631.0,0.9845
-1065.6763814381386,79258.24537108328,5950.413223140496,4599.172931977581,246.5064386979277,370929.0,0.9840000000000001
24867.05383815727,95365.8950295032,3689.256198347107,5070.147981390247,248.25672890545792,372217.0,0.9835
8227.383187834314,94825.14208693766,3570.2479338842977,5197.888196515562,248.20316779783454,373451.0,0.983
36967.25225313462,108935.6962630366,17851.23966942149,5005.458407614167,249.56030391778756,374751.0,0.9825
142673.02100084088,170834.81620895848,75371.90082644626,5402.000228472897,254.44218487327728,376045.0,0.982
55168.9275034368,163475.8653439076,57520.66115702478,5007.217211463158,253.92059137584246,377337.0,0.9815
24847.35256440772,121448.93017031932,61487.603305785095,5386.6844322111265,250.66771624485864,378590.0,0.981
