<<<<<<< HEAD
index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,18661.057837037006,109845.90600512568,29752.06611570249,4377.175716208868,249.64448127301637,330961.0,1.0,0.0,0.0
1,2,199943.6475032569,205795.4388622908,99173.55371900828,4820.56092708377,256.79721440186074,330961.0,0.9991666666666666,0.0,0.0
2,3,57974.45543601794,176780.16277166147,81322.31404958677,5667.417477060548,254.86166886133225,332202.0,0.9983333333333332,0.0,0.0
3,4,9027.743273245182,121376.710813525,59504.132231404925,4927.062999976987,250.6614947289391,333473.0,0.9975,0.0,0.0
4,5,14012.700344112807,124543.17108628507,5950.413223140496,4895.826848212232,250.93427731618584,334757.0,0.9966666666666668,0.0,0.0
5,6,37592.60619925387,121691.24713900554,35702.479338842975,4742.050807690413,250.6885912421611,336035.0,0.9958333333333332,0.0,0.0
6,7,8673.700463919713,119342.88618338115,6148.760330578512,4873.301088965615,250.48628585315137,337332.0,0.995,0.0,0.0
7,8,-3482.7000727940235,105125.70989025434,6148.760330578512,4585.715889754274,249.20795152966375,338628.0,0.9941666666666666,0.0,0.0
8,9,3380.3182798828807,96881.26288207516,5950.413223140496,5674.352064921556,248.40682477041162,339861.0,0.9933333333333332,0.0,0.0
9,10,48.520729532625026,87886.03752345746,3689.256198347107,5354.489889803205,247.4754941448256,341173.0,0.9925,0.0,0.0
10,11,9462.177338265628,89285.10973918204,3570.2479338842977,4492.857188656756,247.62586734084076,342505.0,0.9916666666666668,0.0,0.0
11,12,106937.66210140732,130024.4940673976,61487.603305785095,4710.674467406931,251.37959578268982,343764.0,0.9908333333333332,0.0,0.0
12,1,56187.94917826368,119511.36925155544,61487.603305785095,5213.470688320952,250.5008002456543,345075.0,0.99,0.0,0.0
13,2,176362.19425378446,199935.56811048734,91239.66942148766,4698.3259733651375,256.41717219732067,346333.0,0.9891666666666666,0.0,0.0
14,3,30269.566337964523,159140.81049965005,65454.54545454543,5609.778494256634,253.60390974502516,347606.0,0.9883333333333332,0.0,0.0
15,4,19588.584726720128,114366.7916991494,59504.132231404925,4858.471295816004,250.0576078307331,348923.0,0.9875,0.0,0.0
16,5,790.2633146782965,103929.97782684668,6148.760330578512,5078.3168564025045,249.0973687068202,350211.0,0.9866666666666668,0.0,0.0
17,6,3002.4075702661585,96214.90415209063,5950.413223140496,4767.068021881735,248.3408225190264,351503.0,0.9858333333333332,0.0,0.0
18,7,-60.291164877294285,84947.89162668923,6148.760330578512,5057.961029945569,247.1597003038144,352755.0,0.985,0.0,0.0
19,8,862.0525427532574,74340.67245578794,6148.760330578512,5320.511383076056,245.9225236667675,354058.0,0.9841666666666666,0.0,0.0
20,9,4470.8954570557125,68006.07597317554,5950.413223140496,4855.078716527597,245.1219546990628,355355.0,0.9833333333333332,0.0,0.0
21,10,40.80981333870192,58371.22201723235,3689.256198347107,5986.407570934775,243.76232044634602,356684.0,0.9825,0.0,0.0
22,11,33370.558270548085,82534.14570888209,3570.2479338842977,5637.386645014034,246.89179340182116,357918.0,0.9816666666666668,0.0,0.0
23,12,49022.00346882159,108680.87263561174,17851.23966942149,5024.036872670416,249.53673750444943,359200.0,0.9808333333333332,0.0,0.0
24,1,126927.13642596279,163559.8022906844,67438.01652892558,4610.190241964766,253.92672308354767,360518.0,0.98,0.0,0.0
25,2,61114.06538771943,164960.31060139262,55537.19008264461,4176.3669943668565,254.02769918869632,361777.0,0.9791666666666666,0.0,0.0
26,3,31339.17151865,128764.49524107101,61487.603305785095,6047.3835731867675,251.2780566718568,363050.0,0.9783333333333332,0.0,0.0
27,4,87343.34666840978,151577.2994028637,59504.132231404925,5026.4102752124545,253.05138501007116,364334.0,0.9775,0.0,0.0
28,5,80337.8219780557,123918.468504516,103140.49586776858,4856.157008634801,250.88046076020984,365633.0,0.9766666666666668,0.0,0.0
29,6,4665.0331605412075,118063.1270623424,5950.413223140496,4569.961379574339,250.37603782411637,366973.0,0.9758333333333332,0.0,0.0
30,7,22668.46445638503,123636.16617098716,11900.826446280991,5194.598901459282,250.8561411243097,368209.0,0.975,0.0,0.0
31,8,24784.972749158187,124972.03541753914,17851.239669421488,5597.863833184686,250.97122289951236,369495.0,0.9741666666666666,0.0,0.0
32,9,4714.607468110741,118702.61637624813,5950.413223140496,5033.613286261302,250.43112821986972,370750.0,0.9733333333333334,0.0,0.0
33,10,63108.993706896916,114584.79947479305,61487.603305785095,5739.207302567068,250.07638865220483,372025.0,0.9725,0.0,0.0
34,11,140469.59020176507,174608.56408687014,75371.90082644626,5073.924763241839,254.70844804112542,373304.0,0.9716666666666668,0.0,0.0
35,12,115587.71808664536,190169.77088191296,95206.61157024803,4819.899721354816,255.7744590428416,374563.0,0.9708333333333332,0.0,0.0
36,1,165596.2090846746,211858.0715490536,138842.97520661145,5064.933210922713,257.182431906156,375838.0,0.97,0.0,0.0
37,2,35104.74785170348,175151.9514343392,67438.01652892558,4372.8514374924125,254.74678765500167,377143.0,0.9691666666666666,0.0,0.0
38,3,23987.48707901736,132311.0575506854,61487.603305785095,5340.777656886343,251.56386232175723,378458.0,0.9683333333333334,0.0,0.0
39,4,68361.75513354508,136477.32052031378,59504.132231404925,4691.359932512059,251.89960758484278,379728.0,0.9675,0.0,0.0
40,5,321.2840156288478,124961.7934024352,5950.413223140496,5886.397910366937,250.97034057567498,381013.0,0.9666666666666668,0.0,0.0
41,6,1708.383487047811,115579.16325794725,5950.413223140496,5140.600408395279,250.1620505907949,382305.0,0.9658333333333332,0.0,0.0
42,7,-2966.1898857078168,99030.74559436683,6148.760330578512,7433.4674472940615,248.61972915950543,383583.0,0.965,0.0,0.0
43,8,28620.926808403143,115809.67713892533,6148.760330578512,5693.234933266146,250.181908781782,384862.0,0.9641666666666666,0.0,0.0
44,9,2498.590943763106,107482.91934801424,5950.413223140496,4874.9355115336775,249.42594925996616,386173.0,0.9633333333333334,0.0,0.0
45,10,146459.62514911048,169938.53387731913,77355.37190082643,6648.638718979286,254.37894615658783,387414.0,0.9625,0.0,0.0
46,11,66799.20751099371,166378.82271024302,65454.54545454541,4904.373223524663,254.1277847110875,388667.0,0.9616666666666668,0.0,0.0
47,12,66836.0560175952,160869.22545778455,67438.01652892558,4907.636741128291,253.7301727998966,389996.0,0.9608333333333332,0.0,0.0
48,1,77139.77323348669,163396.57902074256,69421.48760330575,5190.932067223155,253.9147994024941,391326.0,0.96,0.0,0.0
49,2,17693.399627875944,120652.25395165724,55537.19008264461,4900.534614316871,250.59908459266515,392618.0,0.9591666666666668,0.0,0.0
50,3,61622.99762006718,114515.56664368985,61487.603305785095,6272.081622249681,250.07042441796088,393927.0,0.9583333333333334,0.0,0.0
51,4,74278.53631175615,123819.58273018265,59504.132231404925,5470.387993858689,250.87194199949886,395255.0,0.9575,0.0,0.0
52,5,51084.489275228,121249.31294907448,47603.305785123965,6051.453271212179,250.65051972338685,396557.0,0.9566666666666668,0.0,0.0
53,6,2150.3809219994514,112563.89936570507,5950.413223140496,4885.381282228381,249.89584475776428,397912.0,0.9558333333333332,0.0,0.0
